126.59788,45.791584,太阳岛风景区,B01C30003A,哈尔滨,0451,3.1,"3.6,1.9,2.6,2.4,4.8",25,293,1
126.66889,45.780297,哈尔滨文化公园,B01C30IADC,哈尔滨,0451,1.7,"3.9,2.1,0.1,2.8,0.8,0.5",30,88,1
127.241253,45.624647,长寿国家森林公园,B01C30J532,哈尔滨,0451,2.8,"1.5,4.8,2.6,3.5,3.4,0.4,3.7",35,24,2
128.645506,46.096451,铧子山景区-铧子山森林公园,B01C30ITCO,哈尔滨,0451,3.1,"2.6,0.7,4.3,4.8",20,50,3
127.964198,44.173805,凤凰山国家森林公园,B01C30IHMY,哈尔滨,0451,3.1,"3.3,4.3,1.3,3.3,2.1,3.1,4.2",35,225,2
127.62237,44.670429,龙凤山国家森林公园,B01C30000B,哈尔滨,0451,2.7,"4.9,0.7,3.2,1.9",20,295,3
126.938508,45.736125,哈尔滨普罗旺斯薰衣草庄园,B0FFGXTQA8,哈尔滨,0451,4.0,4.0,5,85,4
127.359663,45.286365,西泉眼水库旅游区-西泉眼漂流,B0FFF63TP8,哈尔滨,0451,2.5,"4.5,1.9,3.9,1.1,0.8,2.4,3.8,3.9,0.2",45,141,3
127.114864,45.391435,北方森林动物园,B01C30JKAT,哈尔滨,0451,2.8,"4.0,3.1,2.5,2.4,3.5,2.1,3.7,0.8",40,111,3
127.415048,45.743613,二龙山风景区,B01C30J3VY,哈尔滨,0451,2.6,"3.3,1.9,1.7,2.1,2.6,3.9,3.2,2.4",40,237,2
127.474288,45.366322,松峰山景区,B01C302C27,哈尔滨,0451,1.9,"2.0,0.2,4.1,0.5,2.5,3.5,0.2",35,268,1
127.930969,46.36809,木兰县香磨山风景区,B01C3172CK,哈尔滨,0451,2.3,"3.2,4.8,0.2,4.1,2.4,0.5,2.2,1.4",40,47,5
129.557034,46.330873,慈云寺,B01C302AA6,哈尔滨,0451,3.1,"4.2,4.6,1.6,1.8",20,168,4
127.812760,45.306119,赵一曼纪念园,B01C3178IP,哈尔滨,0451,1.5,1.5,5,136,2
126.898347,45.671779,哈尔滨伏尔加庄园(敖连特会所),B01C317XIL,哈尔滨,0451,3.1,"3.8,2.1,3.0,3.1,3.3",25,72,2
127.599612,45.298620,帽儿山风景区,B01C30IEOV,哈尔滨,0451,2.6,"3.4,2.9,1.1,3.1",20,230,4
126.718419,45.682049,丁香科技博览园,B01C30LARF,哈尔滨,0451,1.0,1.0,5,33,1
126.601663,45.81738,东北虎林园,B01C30J5FG,哈尔滨,0451,2.0,"3.3,3.9,0.9,1.0,1.3,0.9,2.4,2.0,2.2",45,212,2
126.587359,45.785284,哈尔滨极地馆,B01C30IRU3,哈尔滨,0451,2.4,"3.3,0.9,4.6,1.9,0.8,1.4,3.8,2.7",40,282,3
126.716415,45.949516,河口湿地公园,B01C31CVZ7,哈尔滨,0451,2.9,"4.6,0.5,4.1,1.8,2.4,4.0,3.1",35,150,1
126.680363,45.748642,龙塔,B01C30JLQJ,哈尔滨,0451,3.3,"3.7,4.3,3.9,1.2",20,96,1
126.585822,45.796602,哈尔滨新泻友谊园,B01C30IU22,哈尔滨,0451,3.9,3.9,5,237,5
126.674888,45.775876,哈尔滨文庙,B01C30IYK9,哈尔滨,0451,3.2,3.2,5,156,1
126.634137,45.610735,侵华日军第731部队遗址第二保护区,B01C317C67,哈尔滨,0451,2.5,"2.9,4.4,1.2,2.5,2.6,1.2",30,64,2
126.642501,45.759556,革命领袖视察黑龙江纪念馆,B01C30J5NN,哈尔滨,0451,0,,0,185,5
126.577391,45.745383,松柏生态园,B01C30IZNG,哈尔滨,0451,1.6,"3.0,1.1,0.9,1.5",20,197,3
126.717295,45.718993,中国亭园,B0FFG106O5,哈尔滨,0451,3.3,"3.9,3.0,4.7,1.6",20,217,3
127.530509,45.578188,香炉山国家森林公园,B0FFF37KJO,哈尔滨,0451,2.0,"0.4,0.8,0.8,1.2,2.4,4.4,3.5,0.0,4.8",45,224,4
128.141549,44.387815,雪谷,B01C31DK2W,哈尔滨,0451,3.1,"3.2,5.0,4.4,2.2,1.4,2.4",30,30,1
126.607300,45.975384,萧红故居,B0FFH0560U,哈尔滨,0451,4.0,"2.8,3.3,5.0,4.7",20,269,5
126.637176,45.609608,侵华日军第七三一部队遗址,B01C30J40L,哈尔滨,0451,1.5,"2.0,1.6,2.0,0.8,0.3,2.4",30,58,1
126.847623,45.231347,华藏寺,B01C30JH6U,哈尔滨,0451,0,,0,59,3
127.145272,45.400283,玉泉威虎山森林公园,B01C30LE2W,哈尔滨,0451,0,,0,95,2
127.419802,45.496271,金龙山国家森林公园,B01C31AYVA,哈尔滨,0451,0.8,0.8,5,56,2
126.613943,45.773029,鞑靼清真寺,B01C3183W0,哈尔滨,0451,0,,0,68,4
126.758919,45.735532,北大荒现代农业园,B01C317KZI,哈尔滨,0451,1.8,"0.6,3.8,1.9,0.1,2.0,2.3",30,100,4
126.562269,45.778343,冰雪大世界,B01C317HZ0,哈尔滨,0451,2.2,"3.7,0.9,2.0,1.3,1.1,0.3,4.4,3.5",40,127,5
126.592189,45.804411,中东铁路公园,B0FFH89K3B,哈尔滨,0451,1.1,1.1,5,35,4
128.269669,46.213252,鸡冠山景区,B01C31DKT8,哈尔滨,0451,2.0,"0.3,1.6,3.6,1.0,3.2,2.3",30,225,2
126.655799,45.658329,三精制药工业园区,B01C30KJUM,哈尔滨,0451,2.5,"2.4,0.2,1.2,3.8,4.8,4.6,2.8,2.9,0.1",45,159,5
129.597901,46.335756,东山怪坡,B01C30K3ER,哈尔滨,0451,0,,0,38,1
128.756395,45.815614,莲花湖,B01C301D89,哈尔滨,0451,3.4,"3.9,1.7,2.7,4.4,4.4",25,76,4
126.710989,45.874048,滨江湿地金沙滩风景区,B01C31DB23,哈尔滨,0451,1.2,"0.6,1.9",10,225,5
127.370337,45.297522,森工总局平山旅游区,B01C30IEOQ,哈尔滨,0451,2.5,"0.5,4.5",10,245,5
126.607263,45.975638,萧红纪念馆,B01C302AA1,哈尔滨,0451,3.5,"4.4,3.0,4.7,1.7",20,88,3
129.146909,46.314229,清河悬羊岭风景区,B0FFF63TRP,哈尔滨,0451,3.1,"3.8,5.0,0.9,4.4,2.7,1.9,0.1,4.4,4.7",45,100,1
127.958144,45.217873,尚志碑林,B01C303317,哈尔滨,0451,1.7,"0.7,1.2,3.3,1.1,3.1,0.8",30,74,4
126.967404,45.497574,哈尔滨金源文化旅游区,B01C30KJU1,哈尔滨,0451,2.5,"1.5,1.2,0.9,3.4,3.9,0.2,1.9,4.1,4.9,3.0",50,209,4
127.044191,46.062647,黄土山景区,B01C30I5LN,哈尔滨,0451,2.7,"4.0,0.3,0.1,4.9,3.6,3.4",30,239,5
126.546564,45.735455,体育公园,B01C317DC5,哈尔滨,0451,0,,0,75,3
126.581656,45.752651,哈尔滨顾乡公园,B01C30K39Q,哈尔滨,0451,2.5,"0.6,4.0,4.4,1.2,1.2,1.5,3.2,3.1,3.0,2.8",50,276,5
126.655828,45.760721,儿童公园,B01C300040,哈尔滨,0451,3.0,"4.2,3.2,4.4,4.4,3.7,0.8,1.8,1.5",40,96,2
126.6509,45.755104,俄罗斯河园,B01C30KAJA,哈尔滨,0451,2.0,"3.0,2.5,2.2,1.6,2.1,2.8,0.5,1.6",40,63,3
126.523919,45.813535,哈尔滨黑天鹅度假区,B01C30JP82,哈尔滨,0451,2.5,"0.9,0.1,4.8,0.0,4.6,4.8,2.3",35,284,3
126.898316,45.899179,白渔泡湿地公园,B01C317XQD,哈尔滨,0451,2.6,"3.1,0.1,3.1,1.7,4.2,3.9,0.4,4.7,1.4,3.6",50,114,1
126.550052,45.722298,雨阳公园,B0FFFFLK9X,哈尔滨,0451,1.2,"1.7,0.9,0.3,1.9",20,192,2
126.683596,45.72672,尚志公园,B01C30HQ1R,哈尔滨,0451,2.3,"1.2,2.1,3.9,3.4,0.8,4.0,1.5,3.7,0.3",45,158,4
126.663389,45.791849,靖宇公园,B01C302891,哈尔滨,0451,1.9,"0.2,2.0,3.9,2.0,2.1,1.0",30,110,2
129.013661,45.665513,双子山原始森林公园,B01C30J3Y2,哈尔滨,0451,2.5,"2.0,1.3,4.3,3.7,2.1,3.3,2.5,1.1",40,212,1
126.650152,45.704062,黑龙江省森林植物园,B01C317JV1,哈尔滨,0451,1.5,"0.2,3.3,0.1,1.3,1.2,2.9",30,31,5
126.637928,45.749594,苏联驻哈尔滨总领事馆旧址,B01C30KBZ8,哈尔滨,0451,3.5,"4.8,2.1,3.5,1.8,4.8,2.9,3.9,3.7,3.8,3.3",50,54,3
126.664914,45.777753,极乐寺,B01C304057,哈尔滨,0451,3.1,"4.3,3.8,3.4,0.1,4.8,1.0,0.8,3.5,4.1,4.8",50,206,3
126.604317,45.77262,友谊公园,B01C31AO3C,哈尔滨,0451,2.6,"4.5,1.2,0.2,0.4,1.6,1.3,3.8,5.0,2.8,5.0",50,54,4
126.552285,45.728579,群力国家城市湿地公园,B01C31883F,哈尔滨,0451,2.8,"3.9,1.6",10,55,1
126.788768,45.884751,滨江湿地旅游风景区,B01C31B4O9,哈尔滨,0451,3.0,"2.8,3.9,4.6,3.3,0.2",25,38,4
126.985574,45.543139,会宁公园,B01C317FII,哈尔滨,0451,2.4,"3.8,3.8,0.9,3.1,0.6,4.8,0.8,3.5,0.1,2.9",50,180,5
126.315555,45.629897,北大荒闫家岗国际温泉度假区,B0FFG25E65,哈尔滨,0451,0.2,0.2,5,177,2
126.56789,45.744048,丁香公园,B01C31AYXG,哈尔滨,0451,1.6,1.6,5,272,3
126.654273,45.708618,黛秀湖公园,B01C30LA5R,哈尔滨,0451,2.6,"2.1,4.7,1.6,2.2,2.5",25,191,2
126.614977,45.729733,清滨公园,B01C30JZW5,哈尔滨,0451,2.7,"3.4,3.5,0.2,3.5,3.2,3.6,2.9,1.0",40,103,2
126.636454,45.595745,平房公园,B01C30ICIT,哈尔滨,0451,1.9,"2.4,4.4,0.5,0.4",20,79,3
126.693158,45.788115,太平公园,B01C30IACI,哈尔滨,0451,2.4,"4.4,4.3,0.2,2.6,3.2,2.1,2.2,0.5",40,183,3
126.655557,45.702567,中国远大生态园,B01C301E73,哈尔滨,0451,2.0,"0.5,2.3,3.1",15,55,2
126.617238,45.780646,哈尔滨市人民防洪胜利纪念塔,B01C30I9EP,哈尔滨,0451,0,,0,287,4
126.696484,45.77423,哈尔滨市古梨园,B01C301C2F,哈尔滨,0451,3.1,"1.3,3.9,5.0,2.5,0.9,2.6,2.9,3.0,3.7,5.0",50,296,1
126.655557,45.702567,中国远大生态园,B01C301E73,哈尔滨,0451,2.0,"0.4,4.3,2.6,1.3,1.7,2.7,0.7,4.5,1.7,0.2",50,191,5
126.651730,45.787428,阿拉伯广场-清真寺,B01C30IVM9,哈尔滨,0451,1.8,"0.8,1.8,1.3,2.1,0.5,2.2,0.2,1.0,4.3,4.2",50,257,2
126.617238,45.780646,哈尔滨市人民防洪胜利纪念塔,B01C30I9EP,哈尔滨,0451,3.0,"4.1,4.8,2.3,3.6,3.9,1.8,3.0,0.4",40,255,1
126.696484,45.77423,哈尔滨市古梨园,B01C301C2F,哈尔滨,0451,2.8,"2.4,1.6,2.4,4.6",20,134,3
126.523713,45.817537,哈尔滨新区中心公园,B0FFIFGCY6,哈尔滨,0451,4.1,4.1,5,46,2
126.676976,45.784110,奇乐儿海洋主题公园,B0FFG085H2,哈尔滨,0451,2.3,"2.0,0.8,4.0,2.4",20,97,4
126.651656,45.787319,阿拉伯广场,B01C30KEJL,哈尔滨,0451,3.3,"3.5,1.8,4.6",15,36,4
126.504789,45.806585,万达文化旅游城,B01C31BTKX,哈尔滨,0451,1.8,"3.4,1.5,1.9,1.5,1.9,0.4",30,161,1
126.684001,45.775734,哈军工纪念馆,B0FFFAL1QB,哈尔滨,0451,1.8,"2.2,1.9,1.4",15,224,5
126.600916,45.785602,太阳岛风景区-太阳岛雪博会,B01C30J8AT,哈尔滨,0451,1.9,"0.6,1.2,1.1,2.9,0.3,2.9,4.3,3.1,1.1",45,258,4
126.665855,45.778022,极乐寺-七级浮屠塔,B0FFFD8NJG,哈尔滨,0451,1.8,"3.4,0.7,3.6,0.9,3.4,0.7,0.3,1.7",40,201,1
126.635300,45.750262,中东铁路俱乐部旧址,B01C3179MB,哈尔滨,0451,0,,0,25,4
126.659418,45.751174,圣阿列克谢耶夫教堂,B0FFGERXES,哈尔滨,0451,2.1,"0.9,2.3,3.1",15,157,3
126.641259,45.787346,真正老王麻子膏药旧址,B01C305OKL,哈尔滨,0451,4.2,"3.9,4.5",10,38,4
126.658722,45.749827,中共满洲省委机关旧址,B01C305P10,哈尔滨,0451,3.1,"4.5,2.4,4.8,4.6,0.8,1.7",30,283,4
126.633671,45.786244,江畔公园,B01C30IACX,哈尔滨,0451,2.5,"2.7,0.1,0.0,3.9,4.6,3.6,2.8",35,290,2
126.592913,45.98447,西岗公园,B01C30281A,哈尔滨,0451,2.3,"2.2,2.4,1.4,0.5,4.8",25,188,2
126.659547,45.751265,哈尔滨天主教堂,B01C30JK8Q,哈尔滨,0451,2.3,"1.2,0.6,4.2,3.1,0.6,4.0",30,129,3
128.903194,45.757869,双凤水库景区,B01C303244,哈尔滨,0451,2.8,"1.7,0.4,4.6,4.7,0.6,3.1,4.6,1.8,4.3,2.5",50,216,5
126.64032,45.769919,长青公园(哈尔滨),B01C319I39,哈尔滨,0451,0,,0,84,5
126.590199,45.792281,太阳岛风景区-鹿苑,B01C319GTQ,哈尔滨,0451,2.7,"2.0,3.4",10,59,5
126.599121,45.748215,建国公园,B01C3040KS,哈尔滨,0451,2.3,"3.1,1.7,1.6,0.5,3.3,2.4,3.9,2.2",40,159,5
126.612803,45.779353,斯大林公园,B01C305H3T,哈尔滨,0451,3.1,"2.1,1.2,4.3,4.8",20,218,4
126.629956,45.763385,圣・伊维尔教堂,B0FFFYU3D7,哈尔滨,0451,2.8,"4.6,2.5,2.2,3.1,3.8,2.6,0.4,1.4,2.9,4.5",50,273,1
127.518700,45.517387,横头山国家森林公园吊水湖景区,B01C319GXR,哈尔滨,0451,1.4,"3.6,0.2,0.4",15,287,4
126.645147,45.593619,航空生态园,B01C31897Z,哈尔滨,0451,3.4,"4.0,4.6,3.5,0.4,4.0,3.8,4.0,4.8,1.3",45,295,5
126.695256,45.724240,哈利路亚教堂,B01C30HPXL,哈尔滨,0451,1.1,"0.6,1.6",10,156,2
129.30987,46.563536,丹清河国家森林公园,B01C30ISXE,哈尔滨,0451,0,,0,160,2
126.536666,45.798161,太阳岛西区外滩湿地公园,B01C319H1G,哈尔滨,0451,2.4,"1.9,2.9",10,45,4
127.272674,45.088330,葫芦湾风景区,B01C31B4OA,哈尔滨,0451,1.0,1.0,5,151,1
128.750278,45.969855,通河松花江公园,B0FFF4M7WM,哈尔滨,0451,2.0,"2.0,2.2,1.3,2.5",20,125,5
127.239156,46.124654,驿马山森林公园,B01C30I5LC,哈尔滨,0451,0,,0,102,5
128.022671,45.220815,石咀山公园,B01C302DBD,哈尔滨,0451,2.8,"2.0,5.0,3.3,4.5,0.2,1.8",30,195,5
126.616803,45.768358,犹太新会堂旧址,B01C305NPA,哈尔滨,0451,2.6,"2.5,2.7,4.0,0.8,1.7,4.3,1.9,0.3,2.6,4.9",50,198,1
128.038602,45.943224,抗洪胜利纪念塔,B01C300023,哈尔滨,0451,2.1,"0.9,3.5,1.8",15,125,1
126.660724,45.757291,华严寺,B01C30286B,哈尔滨,0451,2.4,"2.9,0.4,4.5,2.0,3.0,2.2,1.7,2.2",40,176,3
126.64252,45.765847,东北烈士纪念馆,B01C302AC5,哈尔滨,0451,2.2,"2.1,3.2,1.2",15,203,2
126.594535,45.985948,关岳庙,B01C31717M,哈尔滨,0451,2.5,"0.4,1.7,0.1,4.8,2.0,1.8,4.4,4.9",40,278,4
128.048810,45.952429,基督教堂,B01C30322C,哈尔滨,0451,2.2,"1.0,2.5,3.6,1.4,4.1,0.1,3.7,1.6",40,47,3
127.958470,45.217830,尚志县抗日烈士纪念馆,B0FFHCYPC0,哈尔滨,0451,4.4,4.4,5,299,4
127.965693,45.221965,赵一曼烈士牺牲地,B01C317M4I,哈尔滨,0451,2.6,"4.1,1.1",10,34,3
127.249456,46.121780,驿马山森林公园-灵隐寺,B01C30ITBO,哈尔滨,0451,3.3,"3.0,4.9,2.1",15,36,2
126.608067,45.790589,东北抗日联军纪念园,B01C30IUX3,哈尔滨,0451,2.4,"4.9,4.3,2.4,0.5,1.4,1.6,1.8",35,21,5
126.599504,45.746797,伯特利教堂,B01C304YZL,哈尔滨,0451,2.2,"2.1,1.4,3.2,4.7,0.7,1.2",30,32,2
126.686967,45.738833,香坊清真寺,B01C304VZU,哈尔滨,0451,2.8,"1.5,3.8,4.1,2.9,4.7,1.8,2.1,1.2",40,146,1
126.650617,45.763853,圣母守护教堂,B01C30IXZC,哈尔滨,0451,2.5,"3.3,2.9,3.6,3.4,4.4,0.4,0.3,1.6,3.6,1.9",50,246,1
126.615069,45.771685,哈尔滨犹太人活动旧址群犹太新会堂,B01C3181IS,哈尔滨,0451,1.2,"2.0,0.7,0.9",15,144,1
126.624762,45.772275,李兆麟将军纪念馆,B01C3174O1,哈尔滨,0451,2.1,"0.5,0.3,0.3,1.3,4.2,4.8,3.8,3.3,1.9,0.7",50,148,4
127.416498,45.737099,二龙山风景区-小龙山,B01C31DJ21,哈尔滨,0451,2.4,"0.8,4.9,1.3,2.4,2.6,1.9,2.9",35,152,5
126.666111,45.778126,极乐寺-佛宝塔,B01C30527L,哈尔滨,0451,1.8,"1.3,4.5,0.5,2.7,0.7,1.4",30,135,5
126.663020,45.785580,武圣庙,B01C3172OB,哈尔滨,0451,2.4,"0.3,3.4,4.2,0.2,3.9",25,82,1
126.666983,45.698845,哈尔滨市劳动公园,B0FFGXK44N,哈尔滨,0451,3.2,"2.8,3.6",10,181,1
126.597269,45.786970,太阳岛风景区-于庆成雕塑园,B01C31A5YE,哈尔滨,0451,2.6,"0.7,4.1,2.7,3.6,0.6,1.3,2.7,1.5,4.4,4.3",50,67,1
126.591256,45.793293,太阳岛风景区-丁香园,B01C319GYY,哈尔滨,0451,2.2,"2.2,4.1,2.0,0.2,4.4,0.8,4.1,0.8,1.6",45,58,5
128.452345,44.781350,亚布力阳光度假村吊箱索道下站,B01C317KV5,哈尔滨,0451,3.3,"2.0,4.7,3.3",15,292,2
127.195096,45.509244,将军山原始森林景区,B0FFHPYUZ5,哈尔滨,0451,1.5,"1.9,0.8,0.2,0.6,4.7,1.2,1.5,0.0,2.6",45,31,4
126.658008,45.793402,东辕门(北十九道街),B0FFH89D6W,哈尔滨,0451,3.0,"3.6,3.9,0.5,4.1",20,165,4
127.496092,45.452694,八里川漂流,B0FFGWY9I1,哈尔滨,0451,3.1,"1.2,2.6,4.2,4.1,4.8,1.8,4.6,3.1,1.8",45,292,4
127.591186,44.736705,龙凤山风景名胜区,B0FFG2XY3E,哈尔滨,0451,2.2,"2.2,4.5,3.7,0.6,0.5,2.1,1.9,0.6,3.6",45,81,2
128.280262,45.259331,中国土改文化第一村,B0FFG250BD,哈尔滨,0451,2.6,"2.8,2.2,1.0,2.0,4.9",25,216,4
128.413592,45.331953,长寿湖风景区,B01C317FGQ,哈尔滨,0451,1.3,"0.7,1.4,0.1,0.4,4.1",25,34,2
127.388819,46.081597,阜财门,B01C3173YD,哈尔滨,0451,2.6,"4.3,2.0,1.3,1.5,0.4,3.9,4.0,2.1,3.5",45,227,2
126.620473,45.776582,德国驻哈尔滨领事馆(旧址),B01C3184AN,哈尔滨,0451,0,,0,222,4
126.627101,45.770621,索菲亚广场,B01C30J89Z,哈尔滨,0451,0.9,"1.0,1.8,0.1,0.7",20,125,5
128.203330,45.197570,万佛山景区,B01C31DKTN,哈尔滨,0451,1.1,"1.5,0.8",10,47,2
129.436348,46.605396,四块石,B01C30IRTE,哈尔滨,0451,2.3,"2.4,2.2,3.0,1.5",20,262,3
126.659019,45.797562,天主堂,B01C30JIS1,哈尔滨,0451,2.6,"3.6,3.9,0.5,1.2,0.7,3.5,3.3,4.7,1.8",45,274,5
126.66295,45.693588,松乐公园,B0FFIFZXF8,哈尔滨,0451,0,,0,244,1
126.610573,45.987431,呼兰天主教堂,B0FFF5V87W,哈尔滨,0451,0,,0,99,1
126.636239,45.601981,建文休闲广场,B01C30J42E,哈尔滨,0451,2.1,"2.6,2.6,1.1",15,182,1
126.613990,45.772961,土耳其清真寺,B0FFFYI4ES,哈尔滨,0451,2.0,"3.2,0.8,2.0",15,279,5
126.617435,45.708459,联通广场,B01C30KB97,哈尔滨,0451,2.8,"5.0,1.6,1.9,2.5",20,168,2
126.614506,45.757365,基督教礼拜堂,B01C3057BC,哈尔滨,0451,2.7,"4.6,0.4,3.6,1.6,2.7,4.9,1.4",35,227,4
127.429107,46.080435,巴彦生态园,B01C317568,哈尔滨,0451,2.4,"1.1,4.3,0.6,3.7,3.9,2.9,3.8,0.8,0.7",45,288,3
126.589487,45.579120,净土寺,B0FFGA8RUA,哈尔滨,0451,2.5,"2.6,1.7,1.0,1.4,4.6,0.8,4.0,2.8,1.1,4.7",50,35,4
126.65925,45.586689,南虹公园,B01C30ICIU,哈尔滨,0451,0,,0,58,5
128.004910,45.600468,花乐山风景区,B01C31CQRJ,哈尔滨,0451,3.6,"5.0,1.7,4.2",15,198,3
126.698316,45.775310,哈尔滨市基督教以马内利教堂,B01C3057BD,哈尔滨,0451,3.0,3.0,5,177,1
126.682234,45.776623,奥列霍夫广场,B01C30IW9A,哈尔滨,0451,0,,0,128,3
126.67677,45.710683,母亲广场,B01C302994,哈尔滨,0451,1.8,"3.1,1.6,1.1,1.3,0.0,0.4,4.9",35,225,3
126.590511,45.970611,明悦湖,B01C3189NC,哈尔滨,0451,2.0,"3.4,0.2,0.2,0.9,4.1,3.3",30,282,2
126.649846,45.763977,天主堂,B01C30JIX5,哈尔滨,0451,2.0,"2.1,0.8,3.0",15,78,5
126.581487,45.846149,绿山川生态园,B01C317408,哈尔滨,0451,2.4,"3.0,3.5,2.0,2.8,0.3,2.7",30,269,4
126.608755,45.793828,太阳岛风景区-友谊林(警备街),B0FFGMGXMD,哈尔滨,0451,3.4,"4.0,4.1,3.5,4.7,0.7,1.7,3.8,4.3",40,260,4
127.995350,44.218201,大峡谷,B0FFH3G8HS,哈尔滨,0451,2.1,"2.6,0.6,1.0,3.6,4.1,1.1,0.8,3.4,0.8,2.8",50,241,3
128.619100,44.940838,林茂广场,B01C3024BD,哈尔滨,0451,2.3,"0.4,2.6,3.7,2.7,2.7,4.7,0.1,1.5",40,293,1
126.619100,45.773682,哈尔滨犹太人活动旧址群秋林洋行道里分行,B0FFHS1ARK,哈尔滨,0451,2.6,"1.6,1.8,2.9,4.6,1.1,3.6",30,80,3
129.563182,46.330584,五国城遗址,B0FFHB4AJP,哈尔滨,0451,1.6,1.6,5,285,2
126.657030,45.793103,哈尔滨市关道遗址文化公园-西辕门,B0FFH6SJZ8,哈尔滨,0451,2.5,"4.3,4.8,0.2,0.9",20,170,2
126.559815,45.745537,金河公园,B0FFHYGHUK,哈尔滨,0451,1.6,"0.3,1.9,0.5,1.8,2.1,4.1,0.6",35,71,2
126.686610,45.773893,校友林,B01C30IWAB,哈尔滨,0451,1.2,"0.2,2.1",10,134,2
126.639111,45.624841,哈尔滨天池丁香公园,B01C317L8I,哈尔滨,0451,1.4,"1.3,0.4,3.5,0.3,1.6,0.4,0.5,2.9",40,83,5
126.297589,45.629628,金河公园,B01C302DFB,哈尔滨,0451,3.6,"4.6,3.3,4.2,3.9,4.3,0.5,3.4,3.9,4.0",45,219,5
128.026370,44.672923,红豆杉景区,B0FFF2O5RI,哈尔滨,0451,3.6,"4.9,0.8,4.3,4.4,3.7",25,42,5
126.640904,45.782275,中华巴洛克风情街,B0FFFX17PB,哈尔滨,0451,3.7,"4.1,3.3",10,149,4
126.667268,45.778850,极乐寺-普照寺,B01C3028A7,哈尔滨,0451,2.7,"3.2,0.2,0.9,4.7,1.3,4.8,3.4,2.8",40,223,4
126.619287,45.773747,法籍犹太人萨姆索诺维奇兄弟商会,B01C3174PE,哈尔滨,0451,3.0,"3.8,2.2",10,68,2
126.669494,45.777458,宣普门,B01C30IYJC,哈尔滨,0451,3.0,"4.7,0.2,3.3,0.6,4.6,3.9,2.9,2.9,4.0",45,153,3
126.337200,45.361511,双城人工湖,B0FFGYYGYL,哈尔滨,0451,0,,0,243,4
126.650804,45.775263,伍连德纪念馆,B01C3170C1,哈尔滨,0451,2.8,"4.9,0.8,3.1,2.4",20,277,1
126.612812,45.773415,红星广场,B01C30K8YP,哈尔滨,0451,3.1,"2.4,3.8,3.8,1.3,4.4,2.7",30,89,1
126.965359,45.494265,金太祖陵,B01C30J473,哈尔滨,0451,1.7,1.7,5,268,4
126.586989,45.794050,太阳岛风景区-松鼠岛,B01C30KFOI,哈尔滨,0451,0.4,0.4,5,62,4
127.16715,44.930764,政府广场,B0FFFYPBTM,哈尔滨,0451,2.9,"0.9,2.4,3.4,3.3,4.3",25,185,5
